ssd,current_spot_price
2021-09-10,2896.0
2021-09-13,2950.0
2021-09-14,2847.0
2021-09-15,2868.0
2021-09-16,2869.0
2021-09-17,2915.0
2021-09-20,2847.0
2021-09-21,2864.0
2021-09-22,2887.0
2021-09-23,2937.0
2021-09-24,2906.0
2021-09-27,2888.0
2021-09-28,2899.0
2021-09-29,2913.0
2021-09-30,2851.0
2021-10-01,2865.0
2021-10-04,2889.0
2021-10-05,2894.0
2021-10-06,2880.0
2021-10-07,2916.0
2021-10-08,2902.0
2021-10-11,3020.0
2021-10-12,3052.0
2021-10-13,3076.0
2021-10-14,3152.0
2021-10-15,3163.0
2021-10-18,3180.0
2021-10-19,3176.0
2021-10-20,3065.0
2021-10-21,3014.0
2021-10-22,2946.0
2021-10-25,2917.0
2021-10-26,2831.0
2021-10-27,2704.0
2021-10-28,2721.0
2021-10-29,2695.0
2021-11-01,2713.0
2021-11-02,2680.0
2021-11-03,2706.0
2021-11-04,2643.0
2021-11-05,2490.0
2021-11-08,2530.0
2021-11-09,2582.0
2021-11-10,2554.0
2021-11-11,2646.0
2021-11-12,2676.0
2021-11-15,2678.0
2021-11-16,2628.0
2021-11-17,2628.0
2021-11-18,2608.0
2021-11-19,2661.0
2021-11-22,2654.0
2021-11-23,2691.0
2021-11-24,2699.0
2021-11-25,2740.0
2021-11-26,2618.0
2021-11-29,2650.0
2021-11-30,2635.0
2021-12-01,2670.0
2021-12-02,2655.0
2021-12-03,2648.0
2021-12-06,2600.0
2021-12-07,2625.0
2021-12-08,2626.0
2021-12-09,2630.0
2021-12-10,2625.0
2021-12-13,2677.0
2021-12-14,2636.0
2021-12-15,2597.0
2021-12-16,2630.0
2021-12-17,2694.0
2021-12-20,2646.0
2021-12-21,2696.0
2021-12-22,2811.0
2021-12-23,2818.0
2021-12-24,2848.0
2021-12-27,2843.6666666666665
2021-12-28,2839.333333333333
2021-12-29,2835.0
2021-12-30,2830.0
2021-12-31,2806.0
2022-01-03,2811.0
2022-01-04,2816.0
2022-01-05,2866.0
2022-01-06,2912.0
2022-01-07,2920.0
2022-01-10,2923.0
2022-01-11,2950.0
2022-01-12,3003.0
2022-01-13,2960.0
2022-01-14,2978.0
2022-01-17,3009.0
2022-01-18,3006.0
2022-01-19,3036.0
2022-01-20,3110.0
2022-01-21,3080.0
2022-01-24,3044.0
2022-01-25,3064.0
2022-01-26,3093.0
2022-01-27,3107.0
2022-01-28,3110.0
2022-01-31,3076.0
2022-02-01,3072.0
2022-02-02,3043.0
2022-02-03,3058.0
2022-02-04,3087.0
2022-02-07,3148.0
2022-02-08,3198.0
2022-02-09,3248.0
2022-02-10,3313.0
2022-02-11,3200.0
2022-02-14,3306.0
2022-02-15,3223.0
2022-02-16,3282.0
2022-02-17,3294.0
2022-02-18,3314.0
2022-02-21,3315.0
2022-02-22,3420.0
2022-02-23,3420.0
2022-02-24,3519.0
2022-02-25,3356.0
2022-02-28,3450.0
2022-03-01,3496.0
2022-03-02,3605.0
2022-03-03,3728.0
2022-03-04,3851.0
2022-03-07,3984.0
2022-03-08,3500.0
2022-03-09,3532.0
2022-03-10,3535.0
2022-03-11,3472.0
2022-03-14,3399.0
2022-03-15,3218.0
2022-03-16,3306.0
2022-03-17,3288.0
2022-03-18,3380.0
2022-03-21,3518.0
2022-03-22,3550.0
2022-03-23,3560.0
2022-03-24,3664.0
2022-03-25,3583.0
2022-03-28,3606.0
2022-03-29,3583.0
2022-03-30,3508.0
2022-03-31,3503.0
2022-04-01,3483.0
2022-04-04,3444.0
2022-04-05,3415.0
2022-04-06,3443.0
2022-04-07,3346.0
2022-04-08,3395.0
2022-04-11,3234.0
2022-04-12,3214.0
2022-04-13,3207.0
2022-04-14,3237.0
2022-04-15,3262.0
2022-04-18,3287.0
2022-04-19,3312.0
2022-04-20,3240.0
2022-04-21,3262.0
2022-04-22,3244.0
2022-04-25,3090.0
2022-04-26,3102.0
2022-04-27,3100.0
2022-04-28,3066.0
2022-04-29,3039.0
2022-05-02,2975.5
2022-05-03,2912.0
2022-05-04,2929.0
2022-05-05,2917.0
2022-05-06,2888.0
2022-05-09,2708.0
2022-05-10,2677.0
2022-05-11,2737.0
2022-05-12,2688.0
2022-05-13,2723.0
2022-05-16,2791.0
2022-05-17,2836.0
2022-05-18,2845.0
2022-05-19,2826.0
2022-05-20,2931.0
2022-05-23,2963.0
2022-05-24,2881.0
2022-05-25,2830.0
2022-05-26,2826.0
2022-05-27,2823.0
2022-05-30,2863.0
2022-05-31,2816.0
2022-06-01,2702.0
2022-06-02,2715.333333333333
2022-06-03,2728.6666666666665
2022-06-06,2742.0
2022-06-07,2715.0
2022-06-08,2766.0
2022-06-09,2752.0
2022-06-10,2695.0
2022-06-13,2590.0
2022-06-14,2588.0
2022-06-15,2580.0
2022-06-16,2500.0
2022-06-17,2474.0
2022-06-20,2462.0
2022-06-21,2520.0
2022-06-22,2456.0
2022-06-23,2480.0
2022-06-24,2436.0
2022-06-27,2453.0
2022-06-28,2500.0
2022-06-29,2452.0
2022-06-30,2397.0
2022-07-01,2384.0
2022-07-04,2432.0
2022-07-05,2374.0
2022-07-06,2358.0
2022-07-07,2418.0
2022-07-08,2400.0
2022-07-11,2417.0
2022-07-12,2358.0
2022-07-13,2343.0
2022-07-14,2329.0
2022-07-15,2320.0
2022-07-18,2378.0
2022-07-19,2412.0
2022-07-20,2456.0
2022-07-21,2426.0
2022-07-22,2460.0
2022-07-25,2432.0
2022-07-26,2437.0
2022-07-27,2390.0
2022-07-28,2458.0
2022-07-29,2452.0
2022-08-01,2470.0
2022-08-02,2448.0
2022-08-03,2403.0
2022-08-04,2374.0
2022-08-05,2448.0
2022-08-08,2436.0
2022-08-09,2488.0
2022-08-10,2462.0
2022-08-11,2498.0
2022-08-12,2468.0
2022-08-15,2390.0
2022-08-16,2442.0
2022-08-17,2414.0
2022-08-18,2412.0
2022-08-19,2376.0
2022-08-22,2388.0
2022-08-23,2438.0
2022-08-24,2422.0
2022-08-25,2442.0
2022-08-26,2495.0
2022-08-29,2450.5
2022-08-30,2406.0
2022-08-31,2368.0
2022-09-01,2306.0
2022-09-02,2309.0
2022-09-05,2290.0
2022-09-06,2260.0
2022-09-07,2230.0
2022-09-08,2256.0
2022-09-09,2280.0
2022-09-12,2288.0
2022-09-13,2310.0
2022-09-14,2228.0
2022-09-15,2272.0
2022-09-16,2259.0
2022-09-19,2232.0
2022-09-20,2246.0
2022-09-21,2191.0
2022-09-22,2196.0
2022-09-23,2153.0
2022-09-26,2126.0
2022-09-27,2106.0
2022-09-28,2080.0
2022-09-29,2261.0
2022-09-30,2180.0
2022-10-03,2164.0
2022-10-04,2262.0
2022-10-05,2289.0
2022-10-06,2355.0
2022-10-07,2342.0
2022-10-10,2274.0
2022-10-11,2218.0
2022-10-12,2227.0
2022-10-13,2374.0
2022-10-14,2309.0
2022-10-17,2240.0
2022-10-18,2200.0
2022-10-19,2169.0
2022-10-20,2214.0
2022-10-21,2156.0
2022-10-24,2160.0
2022-10-25,2170.0
2022-10-26,2266.0
2022-10-27,2297.0
2022-10-28,2226.0
2022-10-31,2197.0
2022-11-01,2246.0
2022-11-02,2227.0
2022-11-03,2216.0
2022-11-04,2306.0
2022-11-07,2292.0
2022-11-08,2327.0
2022-11-09,2338.0
2022-11-10,2272.0
2022-11-11,2410.0
2022-11-14,2392.0
2022-11-15,2410.0
2022-11-16,2393.0
2022-11-17,2342.0
2022-11-18,2369.0
2022-11-21,2344.0
2022-11-22,2394.0
2022-11-23,2364.0
2022-11-24,2344.0
2022-11-25,2346.0
2022-11-28,2316.0
2022-11-29,2342.0
2022-11-30,2387.0
2022-12-01,2430.0
2022-12-02,2448.0
2022-12-05,2485.0
2022-12-06,2461.0
2022-12-07,2450.0
2022-12-08,2468.0
2022-12-09,2454.0
2022-12-12,2390.0
2022-12-13,2388.0
2022-12-14,2380.0
2022-12-15,2396.0
2022-12-16,2354.0
2022-12-19,2327.0
2022-12-20,2330.0
2022-12-21,2357.0
2022-12-22,2362.0
2022-12-23,2342.0
2022-12-26,2342.333333333333
2022-12-27,2342.6666666666665
2022-12-28,2343.0
2022-12-29,2372.0
2022-12-30,2360.0
2023-01-02,2349.0
2023-01-03,2338.0
2023-01-04,2250.0
2023-01-05,2246.0
2023-01-06,2242.0
2023-01-09,2336.0
2023-01-10,2397.0
2023-01-11,2451.0
2023-01-12,2447.0
2023-01-13,2511.0
2023-01-16,2603.0
2023-01-17,2562.0
2023-01-18,2636.0
2023-01-19,2541.0
2023-01-20,2586.0
2023-01-23,2593.0
2023-01-24,2594.0
2023-01-25,2606.0
2023-01-26,2598.0
2023-01-27,2597.0
2023-01-30,2577.0
2023-01-31,2534.0
2023-02-01,2611.0
2023-02-02,2572.0
2023-02-03,2560.0
2023-02-06,2486.0
2023-02-07,2472.0
2023-02-08,2469.0
2023-02-09,2424.0
2023-02-10,2435.0
2023-02-13,2382.0
2023-02-14,2391.0
2023-02-15,2367.0
2023-02-16,2364.0
2023-02-17,2335.0
2023-02-20,2392.0
2023-02-21,2430.0
2023-02-22,2386.0
2023-02-23,2368.0
2023-02-24,2307.0
2023-02-27,2314.0
2023-02-28,2300.0
2023-03-01,2364.0
2023-03-02,2366.0
2023-03-03,2362.0
2023-03-06,2322.0
2023-03-07,2312.0
2023-03-08,2288.0
2023-03-09,2291.0
2023-03-10,2249.0
2023-03-13,2236.0
2023-03-14,2272.0
2023-03-15,2246.0
2023-03-16,2238.0
2023-03-17,2232.0
2023-03-20,2238.0
2023-03-21,2235.0
2023-03-22,2232.0
2023-03-23,2265.0
2023-03-24,2265.0
2023-03-27,2298.0
2023-03-28,2315.0
2023-03-29,2366.0
2023-03-30,2344.0
2023-03-31,2336.0
2023-04-03,2380.0
2023-04-04,2342.0
2023-04-05,2306.0
2023-04-06,2300.0
2023-04-07,2289.333333333333
2023-04-10,2278.6666666666665
2023-04-11,2268.0
2023-04-12,2259.0
2023-04-13,2330.0
2023-04-14,2356.0
2023-04-17,2364.0
2023-04-18,2401.0
2023-04-19,2382.0
2023-04-20,2410.0
2023-04-21,2388.0
2023-04-24,2354.0
2023-04-25,2313.0
2023-04-26,2340.0
2023-04-27,2302.0
2023-04-28,2342.0
2023-05-01,2347.5
2023-05-02,2353.0
2023-05-03,2330.0
2023-05-04,2297.0
2023-05-05,2278.0
2023-05-08,2299.5
2023-05-09,2321.0
2023-05-10,2276.0
2023-05-11,2229.0
2023-05-12,2230.0
2023-05-15,2260.0
2023-05-16,2236.0
2023-05-17,2269.0
2023-05-18,2312.0
2023-05-19,2300.0
2023-05-22,2262.0
2023-05-23,2202.0
2023-05-24,2234.0
2023-05-25,2236.0
2023-05-26,2242.0
2023-05-29,2236.0
2023-05-30,2230.0
2023-05-31,2255.0
2023-06-01,2281.0
2023-06-02,2264.0
2023-06-05,2216.0
2023-06-06,2172.0
2023-06-07,2169.0
2023-06-08,2188.0
2023-06-09,2221.0
2023-06-12,2188.0
2023-06-13,2194.0
2023-06-14,2200.0
2023-06-15,2197.0
2023-06-16,2224.0
2023-06-19,2195.0
2023-06-20,2184.0
2023-06-21,2157.0
2023-06-22,2190.0
2023-06-23,2132.0
2023-06-26,2116.0
2023-06-27,2152.0
2023-06-28,2142.0
2023-06-29,2105.0
2023-06-30,2096.0
2023-07-03,2107.0
2023-07-04,2102.0
2023-07-05,2093.0
2023-07-06,2103.0
2023-07-07,2086.0
2023-07-10,2096.0
2023-07-11,2129.0
2023-07-12,2148.0
2023-07-13,2236.0
2023-07-14,2225.0
2023-07-17,2195.0
2023-07-18,2170.0
2023-07-19,2142.0
2023-07-20,2172.0
2023-07-21,2154.0
2023-07-24,2155.0
2023-07-25,2184.0
2023-07-26,2171.0
2023-07-27,2176.0
2023-07-28,2162.0
2023-07-31,2196.0
2023-08-01,2217.0
2023-08-02,2176.0
2023-08-03,2147.0
2023-08-04,2166.0
2023-08-07,2178.0
2023-08-08,2143.0
2023-08-09,2153.0
2023-08-10,2162.0
2023-08-11,2127.0
2023-08-14,2096.0
2023-08-15,2086.0
2023-08-16,2089.0
2023-08-17,2131.0
2023-08-18,2096.0
2023-08-21,2068.0
2023-08-22,2122.0
2023-08-23,2129.0
2023-08-24,2120.0
2023-08-25,2124.0
2023-08-28,2120.0
2023-08-29,2116.0
2023-08-30,2140.0
2023-08-31,2166.0
2023-09-01,2184.0
2023-09-04,2150.0
2023-09-05,2136.0
2023-09-06,2158.0
2023-09-07,2135.0
2023-09-08,2132.0
2023-09-11,2154.0
2023-09-12,2153.0
2023-09-13,2156.0
2023-09-14,2192.0
2023-09-15,2156.0
2023-09-18,2165.0
2023-09-19,2174.0
2023-09-20,2202.0
2023-09-21,2166.0
2023-09-22,2200.0
2023-09-25,2182.0
2023-09-26,2195.0
2023-09-27,2196.0
2023-09-28,2232.0
2023-09-29,2308.0
2023-10-02,2286.0
2023-10-03,2257.0
2023-10-04,2231.0
2023-10-05,2196.0
2023-10-06,2208.0
2023-10-09,2193.0
2023-10-10,2199.0
2023-10-11,2179.0
2023-10-12,2180.0
2023-10-13,2176.0
2023-10-16,2162.0
2023-10-17,2148.0
2023-10-18,2176.0
2023-10-19,2150.0
2023-10-20,2152.0
2023-10-23,2144.0
2023-10-24,2146.0
2023-10-25,2188.0
2023-10-26,2202.0
2023-10-27,2170.0
2023-10-30,2252.0
2023-10-31,2235.0
2023-11-01,2230.0
2023-11-02,2218.0
2023-11-03,2220.0
2023-11-06,2254.0
2023-11-07,2241.0
2023-11-08,2258.0
2023-11-09,2228.0
2023-11-10,2205.0
2023-11-13,2220.0
2023-11-14,2194.0
2023-11-15,2205.0
2023-11-16,2182.0
2023-11-17,2165.0
2023-11-20,2192.0
2023-11-21,2202.0
2023-11-22,2195.0
2023-11-23,2183.0
2023-11-24,2179.0
2023-11-27,2177.0
2023-11-28,2165.0
2023-11-29,2178.0
2023-11-30,2158.0
2023-12-01,2148.0
2023-12-04,2148.0
2023-12-05,2122.0
2023-12-06,2118.0
2023-12-07,2099.0
2023-12-08,2111.0
2023-12-11,2082.0
2023-12-12,2090.0
2023-12-13,2083.0
2023-12-14,2137.0
2023-12-15,2196.0
2023-12-18,2213.0
2023-12-19,2216.0
2023-12-20,2192.0
2023-12-21,2180.0
2023-12-22,2235.0
2023-12-25,2254.6666666666665
2023-12-26,2274.333333333333
2023-12-27,2294.0
2023-12-28,2314.0
2023-12-29,2336.0
2024-01-01,2336.0
2024-01-02,2336.0
2024-01-03,2256.0
2024-01-04,2236.0
2024-01-05,2216.0
2024-01-08,2206.0
2024-01-09,2200.0
2024-01-10,2204.0
2024-01-11,2203.0
2024-01-12,2175.0
2024-01-15,2153.0
2024-01-16,2158.0
2024-01-17,2142.0
2024-01-18,2130.0
2024-01-19,2122.0
2024-01-22,2110.0
2024-01-23,2145.0
2024-01-24,2208.0
2024-01-25,2188.0
2024-01-26,2212.0
2024-01-29,2214.0
2024-01-30,2226.0
2024-01-31,2232.0
2024-02-01,2212.0
2024-02-02,2210.0
2024-02-05,2184.0
2024-02-06,2184.0
2024-02-07,2196.0
2024-02-08,2214.0
2024-02-09,2180.0
2024-02-12,2188.0
2024-02-13,2191.0
2024-02-14,2194.0
2024-02-15,2205.0
2024-02-16,2203.0
2024-02-19,2185.0
2024-02-20,2148.0
2024-02-21,2212.0
2024-02-22,2179.0
2024-02-23,2157.0
2024-02-26,2140.0
2024-02-27,2146.0
2024-02-28,2130.0
2024-02-29,2163.0
2024-03-01,2184.0
2024-03-04,2182.0
2024-03-05,2192.0
2024-03-06,2187.0
2024-03-07,2210.0
2024-03-08,2209.0
2024-03-11,2202.0
2024-03-12,2214.0
2024-03-13,2224.0
2024-03-14,2205.0
2024-03-15,2218.0
2024-03-18,2224.0
2024-03-19,2202.0
2024-03-20,2232.0
2024-03-21,2264.0
2024-03-22,2247.0
2024-03-25,2268.0
2024-03-26,2276.0
2024-03-27,2238.0
2024-03-28,2270.0
2024-03-29,2287.333333333333
2024-04-01,2304.6666666666665
2024-04-02,2322.0
2024-04-03,2334.0
2024-04-04,2394.0
2024-04-05,2391.0
2024-04-08,2417.0
2024-04-09,2403.0
2024-04-10,2429.0
2024-04-11,2410.0
2024-04-12,2443.0
2024-04-15,2520.0
2024-04-16,2512.0
2024-04-17,2581.0
2024-04-18,2600.0
2024-04-19,2646.0
2024-04-22,2654.0
2024-04-23,2585.0
2024-04-24,2586.0
2024-04-25,2586.0
2024-04-26,2560.0
2024-04-29,2536.0
2024-04-30,2545.0
2024-05-01,2554.0
2024-05-02,2510.0
2024-05-03,2517.0
2024-05-06,2514.5
2024-05-07,2512.0
2024-05-08,2488.0
2024-05-09,2494.0
2024-05-10,2515.0
2024-05-13,2510.0
2024-05-14,2478.0
2024-05-15,2530.0
2024-05-16,2538.0
2024-05-17,2544.0
2024-05-20,2568.0
2024-05-21,2645.0
2024-05-22,2625.0
2024-05-23,2551.0
2024-05-24,2599.0
2024-05-27,2626.0
2024-05-28,2653.0
2024-05-29,2695.0
2024-05-30,2666.0
2024-05-31,2677.0
2024-06-03,2625.0
2024-06-04,2603.0
2024-06-05,2577.0
2024-06-06,2587.0
2024-06-07,2578.0
2024-06-10,2516.0
2024-06-11,2475.0
2024-06-12,2476.0
2024-06-13,2498.0
2024-06-14,2466.0
2024-06-17,2420.0
2024-06-18,2428.0
2024-06-19,2445.0
2024-06-20,2461.0
2024-06-21,2452.0
2024-06-24,2454.0
2024-06-25,2452.0
2024-06-26,2444.0
2024-06-27,2458.0
2024-06-28,2486.0
2024-07-01,2496.0
2024-07-02,2490.0
2024-07-03,2487.0
2024-07-04,2494.0
2024-07-05,2496.0
2024-07-08,2476.0
2024-07-09,2468.0
2024-07-10,2432.0
2024-07-11,2428.0
2024-07-12,2422.0
2024-07-15,2404.0
2024-07-16,2377.0
2024-07-17,2363.0
2024-07-18,2335.0
2024-07-19,2297.0
2024-07-22,2259.0
2024-07-23,2264.0
2024-07-24,2266.0
2024-07-25,2218.0
2024-07-26,2229.0
2024-07-29,2204.0
2024-07-30,2162.0
2024-07-31,2252.0
2024-08-01,2228.0
2024-08-02,2214.0
2024-08-05,2167.0
2024-08-06,2205.0
2024-08-07,2202.0
2024-08-08,2204.0
2024-08-09,2263.0
2024-08-12,2268.0
2024-08-13,2256.0
2024-08-14,2299.0
2024-08-15,2321.0
2024-08-16,2294.0
2024-08-19,2370.0
2024-08-20,2435.0
2024-08-21,2443.0
2024-08-22,2471.0
2024-08-23,2499.0
2024-08-26,2509.5
2024-08-27,2520.0
2024-08-28,2480.0
2024-08-29,2438.0
2024-08-30,2464.0
2024-09-02,2390.0
2024-09-03,2382.0
2024-09-04,2368.0
2024-09-05,2366.0
2024-09-06,2368.0
2024-09-09,2318.0
2024-09-10,2323.0
2024-09-11,2354.0
2024-09-12,2390.0
2024-09-13,2405.0
2024-09-16,2505.0
2024-09-17,2506.0
2024-09-18,2520.0
2024-09-19,2523.0
2024-09-20,2477.0
2024-09-23,2455.0
2024-09-24,2542.0
2024-09-25,2512.0
2024-09-26,2560.0
2024-09-27,2560.0
2024-09-30,2611.0
2024-10-01,2635.0
2024-10-02,2635.0
2024-10-03,2638.0
2024-10-04,2654.0
2024-10-07,2656.0
2024-10-08,2569.0
2024-10-09,2530.0
2024-10-10,2550.0
2024-10-11,2645.0
2024-10-14,2566.0
2024-10-15,2522.0
2024-10-16,2558.0
2024-10-17,2524.0
2024-10-18,2553.0
2024-10-21,2582.0
2024-10-22,2609.0
2024-10-23,2625.0
2024-10-24,2643.0
2024-10-25,2600.0
2024-10-28,2610.0
2024-10-29,2618.0
2024-10-30,2623.0
2024-10-31,2618.0
2024-11-01,2614.0
2024-11-04,2581.0
2024-11-05,2606.0
2024-11-06,2550.0
2024-11-07,2652.0
2024-11-08,2600.0
2024-11-11,2555.0
2024-11-12,2530.0
2024-11-13,2514.0
2024-11-14,2504.0
2024-11-15,2641.0
2024-11-18,2563.0
2024-11-19,2584.0
2024-11-20,2654.0
2024-11-21,2591.0
2024-11-22,2589.0
2024-11-25,2616.0
2024-11-26,2590.0
2024-11-27,2577.0
2024-11-28,2564.0
2024-11-29,2572.0
2024-12-02,2564.0
2024-12-03,2577.0
2024-12-04,2583.0
2024-12-05,2621.0
2024-12-06,2555.0
2024-12-09,2556.0
2024-12-10,2553.0
2024-12-11,2556.0
2024-12-12,2555.0
2024-12-13,2568.0
2024-12-16,2543.0
2024-12-17,2497.0
2024-12-18,2484.0
2024-12-19,2470.0
2024-12-20,2483.0
2024-12-23,2504.0
2024-12-24,2542.0
2024-12-25,2532.333333333333
2024-12-26,2522.6666666666665
2024-12-27,2513.0
2024-12-30,2530.0
2024-12-31,2516.0
2025-01-01,2526.0
2025-01-02,2536.0
2025-01-03,2475.0
2025-01-06,2480.0
2025-01-07,2484.0
2025-01-08,2474.0
2025-01-09,2502.0
2025-01-10,2560.0
2025-01-13,2573.0
2025-01-14,2554.0
2025-01-15,2562.0
2025-01-16,2628.0
2025-01-17,2658.0
2025-01-20,2675.0
2025-01-21,2636.0
2025-01-22,2611.0
2025-01-23,2606.0
2025-01-24,2640.0
2025-01-27,2616.0
2025-01-28,2572.0
2025-01-29,2590.0
2025-01-30,2617.0
2025-01-31,2598.0
2025-02-03,2584.0
2025-02-04,2634.0
2025-02-05,2610.0
2025-02-06,2638.0
2025-02-07,2640.0
2025-02-10,2640.0
2025-02-11,2647.0
2025-02-12,2628.0
2025-02-13,2627.0
2025-02-14,2662.0
2025-02-17,2660.0
2025-02-18,2661.0
2025-02-19,2709.0
2025-02-20,2720.0
2025-02-21,2702.0
2025-02-24,2673.0
2025-02-25,2669.0
2025-02-26,2670.0
2025-02-27,2655.0
2025-02-28,2638.0
2025-03-03,2624.0
2025-03-04,2634.0
2025-03-05,2653.0
2025-03-06,2709.0
2025-03-07,2693.0
2025-03-10,2716.0
2025-03-11,2725.0
2025-03-12,2737.0
2025-03-13,2694.0
2025-03-14,2713.0
2025-03-17,2715.0
2025-03-18,2681.0
2025-03-19,2687.0
2025-03-20,2686.0
2025-03-21,2652.0
2025-03-24,2640.0
2025-03-25,2608.0
2025-03-26,2600.0
2025-03-27,2557.0
2025-03-28,2559.0
2025-03-31,2518.0
2025-04-01,2499.0
2025-04-02,2480.0
2025-04-03,2436.0
2025-04-04,2356.0
2025-04-07,2350.0
2025-04-08,2366.0
2025-04-09,2285.0
2025-04-10,2344.0
2025-04-11,2364.0
2025-04-14,2356.0
2025-04-15,2334.0
2025-04-16,2332.0
2025-04-17,2328.0
2025-04-18,2337.333333333333
2025-04-21,2346.6666666666665
2025-04-22,2356.0
2025-04-23,2384.0
2025-04-24,2411.0
2025-04-25,2419.0
2025-04-28,2410.0
2025-04-29,2438.0
2025-04-30,2405.0
2025-05-01,2378.0
2025-05-02,2388.333333333333
2025-05-05,2398.6666666666665
2025-05-06,2409.0
2025-05-07,2364.0
2025-05-08,2364.0
2025-05-09,2401.0
2025-05-12,2468.0
2025-05-13,2470.0
2025-05-14,2530.0
2025-05-15,2480.0
2025-05-16,2474.0
2025-05-19,2450.0
2025-05-20,2458.0
2025-05-21,2460.0
2025-05-22,2446.0
2025-05-23,2437.0
2025-05-26,2437.0
2025-05-27,2437.0
2025-05-28,2479.0
2025-05-29,2781.0
2025-05-30,2445.0
2025-06-02,2451.0
2025-06-03,2446.0
2025-06-04,2473.0
2025-06-05,2472.0
2025-06-06,2432.0
2025-06-09,2468.0
2025-06-10,2482.0
2025-06-11,2512.0
2025-06-12,2510.0
2025-06-13,2485.0
2025-06-16,2508.0
2025-06-17,2530.0
2025-06-18,2546.0
2025-06-19,2526.0
2025-06-20,2529.0
2025-06-23,2599.0
2025-06-24,2572.0
2025-06-25,2556.0
2025-06-26,2556.0
2025-06-27,2583.0
2025-06-30,2593.0
2025-07-01,2604.0
2025-07-02,2602.0
2025-07-03,2604.0
2025-07-04,2587.0
2025-07-07,2566.0
2025-07-08,2587.0
2025-07-09,2580.0
2025-07-10,2609.0
2025-07-11,2592.0
2025-07-14,2586.0
2025-07-15,2594.0
2025-07-16,2568.0
2025-07-17,2557.0
2025-07-18,2592.0
2025-07-21,2649.0
2025-07-22,2638.0
2025-07-23,2645.0
2025-07-24,2646.0
2025-07-25,2657.0
2025-07-28,2632.0
2025-07-29,2609.0
2025-07-30,2611.0
2025-07-31,2585.0
2025-08-01,2545.0
2025-08-04,2575.0
2025-08-05,2568.0
2025-08-06,2590.0
2025-08-07,2617.0
2025-08-08,2609.0
2025-08-11,2586.0
2025-08-12,2605.0
2025-08-13,2626.0
2025-08-14,2608.0
2025-08-15,2600.0
2025-08-18,2586.0
2025-08-19,2572.0
2025-08-20,2567.0
2025-08-21,2570.0
2025-08-22,2589.0
2025-08-25,2600.0
2025-08-26,2611.0
2025-08-27,2618.0
2025-08-28,2615.0
2025-08-29,2621.0
2025-09-01,2612.0
2025-09-02,2615.0
2025-09-03,2617.0
2025-09-04,2606.0
2025-09-05,2606.0
2025-09-08,2614.0
2025-09-09,2621.0
2025-09-10,2624.0
2025-09-11,2656.0
2025-09-12,2707.0
2025-09-15,2694.0
2025-09-16,2736.0
2025-09-17,2691.0
2025-09-18,2693.0
2025-09-19,2690.0
2025-09-22,2667.0
2025-09-23,2646.0
2025-09-24,2623.0
2025-09-25,2662.0
2025-09-26,2642.0
2025-09-29,2672.0
2025-09-30,2668.0
2025-10-01,2684.0
2025-10-02,2700.0
2025-10-03,2703.0
2025-10-06,2713.0
2025-10-07,2714.0
2025-10-08,2750.0
2025-10-09,2786.0
2025-10-10,2800.0
2025-10-13,2774.0
2025-10-14,2734.0
2025-10-15,2752.0
2025-10-16,2775.0
2025-10-17,2790.0
2025-10-20,2773.0
2025-10-21,2781.0
2025-10-22,2818.0
2025-10-23,2845.0
2025-10-24,2853.0
2025-10-27,2879.0
2025-10-28,2859.0
2025-10-29,2891.0
2025-10-30,2826.0
2025-10-31,2885.0
2025-11-03,2903.0
2025-11-04,2853.0
2025-11-05,2838.0
2025-11-06,2862.0
2025-11-07,2865.0
2025-11-10,2868.0
2025-11-11,2841.0
2025-11-12,2856.0
2025-11-13,2876.0
2025-11-14,2832.0
2025-11-17,2798.0
2025-11-18,2749.0
2025-11-19,2781.0
2025-11-20,2778.0
2025-11-21,2766.0
2025-11-24,2776.0
2025-11-25,2787.0
2025-11-26,2822.0
2025-11-27,2804.0
2025-11-28,2832.0
2025-12-01,2860.0
2025-12-02,2858.0
2025-12-03,2854.0
2025-12-04,2854.0
2025-12-05,2865.0
2025-12-08,2868.0
2025-12-09,2832.0
2025-12-10,2837.0
2025-12-11,2864.0
2025-12-12,2846.0
2025-12-15,2841.0
2025-12-16,2834.0
2025-12-17,2852.0
2025-12-18,2852.0
2025-12-19,2896.0
2025-12-22,2898.0
2025-12-23,2916.0
2025-12-24,2932.0
2025-12-25,2926.0
2025-12-26,2920.0
2025-12-29,2914.0
2025-12-30,2958.0
2025-12-31,2968.0
2026-01-01,2977.0
2026-01-02,2986.0
2026-01-05,3022.0
2026-01-06,3093.0
2026-01-07,3119.0
2026-01-08,3081.0
2026-01-09,3180.0
2026-01-12,3186.0
2026-01-13,3194.0
2026-01-14,3221.0
2026-01-15,3174.0
2026-01-16,3147.0
2026-01-19,3168.0
2026-01-20,3137.0
2026-01-21,3114.0
2026-01-22,3094.0
2026-01-23,3175.0
2026-01-26,3192.0
2026-01-27,3166.0
2026-01-28,3259.0
2026-01-29,3325.0
2026-01-30,3110.0
2026-02-02,3042.0
2026-02-03,3103.0
2026-02-04,3048.0
2026-02-05,3014.0
2015-01-02,1822.0
2015-01-05,1822.0
2015-01-06,1772.0
2015-01-07,1762.0
2015-01-08,1776.0
2015-01-09,1798.0
2015-01-12,1779.0
2015-01-13,1766.0
2015-01-14,1768.0
2015-01-15,1782.0
